0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,2,"[(0, '0.369*""senior"" + 0.118*""time"" + 0.105*""kind"" + 0.102*""people"" + 0.094*""think"" + 0.078*""centre"" + 0.071*""know"" + 0.058*""like"" + 0.004*""come""'), (1, '0.289*""come"" + 0.218*""know"" + 0.189*""like"" + 0.140*""centre"" + 0.070*""senior"" + 0.054*""time"" + 0.021*""think"" + 0.019*""people"" + 0.000*""kind""')]",0.31962983153555913,-0.19820634111757968
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,4,"[(0, '0.485*""time"" + 0.279*""people"" + 0.088*""kind"" + 0.086*""think"" + 0.061*""know"" + 0.000*""senior"" + 0.000*""come"" + 0.000*""like"" + 0.000*""centre""'), (1, '0.405*""come"" + 0.396*""know"" + 0.119*""senior"" + 0.042*""time"" + 0.038*""like"" + 0.000*""think"" + 0.000*""kind"" + 0.000*""centre"" + 0.000*""people""'), (2, '0.485*""senior"" + 0.140*""kind"" + 0.129*""think"" + 0.082*""centre"" + 0.052*""know"" + 0.047*""people"" + 0.038*""like"" + 0.027*""time"" + 0.000*""come""'), (3, '0.366*""like"" + 0.308*""centre"" + 0.212*""senior"" + 0.051*""people"" + 0.041*""come"" + 0.021*""think"" + 0.000*""know"" + 0.000*""kind"" + 0.000*""time""')]",0.31962983153555913,-0.19820634111757968
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,6,"[(0, '0.513*""time"" + 0.280*""people"" + 0.088*""think"" + 0.069*""kind"" + 0.049*""know"" + 0.000*""senior"" + 0.000*""come"" + 0.000*""like"" + 0.000*""centre""'), (1, '0.482*""come"" + 0.412*""know"" + 0.105*""time"" + 0.000*""kind"" + 0.000*""senior"" + 0.000*""centre"" + 0.000*""people"" + 0.000*""think"" + 0.000*""like""'), (2, '0.366*""senior"" + 0.231*""kind"" + 0.211*""think"" + 0.058*""people"" + 0.049*""centre"" + 0.039*""like"" + 0.023*""time"" + 0.023*""know"" + 0.000*""come""'), (3, '0.773*""centre"" + 0.172*""senior"" + 0.053*""people"" + 0.000*""know"" + 0.000*""time"" + 0.000*""like"" + 0.000*""think"" + 0.000*""come"" + 0.000*""kind""'), (4, '0.731*""senior"" + 0.211*""know"" + 0.029*""come"" + 0.028*""kind"" + 0.000*""centre"" + 0.000*""time"" + 0.000*""like"" + 0.000*""people"" + 0.000*""think""'), (5, '0.578*""like"" + 0.226*""senior"" + 0.086*""people"" + 0.068*""come"" + 0.040*""think"" + 0.000*""centre"" + 0.000*""know"" + 0.000*""time"" + 0.000*""kind""')]",0.3196298315355591,-0.19820634111757965
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,8,"[(0, '0.664*""time"" + 0.176*""people"" + 0.088*""kind"" + 0.069*""think"" + 0.000*""come"" + 0.000*""like"" + 0.000*""centre"" + 0.000*""senior"" + 0.000*""know""'), (1, '0.766*""come"" + 0.099*""think"" + 0.097*""senior"" + 0.034*""know"" + 0.002*""time"" + 0.001*""kind"" + 0.000*""centre"" + 0.000*""people"" + 0.000*""like""'), (2, '0.349*""senior"" + 0.259*""kind"" + 0.202*""think"" + 0.134*""centre"" + 0.055*""people"" + 0.000*""know"" + 0.000*""like"" + 0.000*""come"" + 0.000*""time""'), (3, '0.656*""centre"" + 0.300*""senior"" + 0.041*""people"" + 0.000*""know"" + 0.000*""time"" + 0.000*""think"" + 0.000*""come"" + 0.000*""like"" + 0.000*""kind""'), (4, '0.661*""know"" + 0.163*""time"" + 0.117*""come"" + 0.056*""people"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""centre"" + 0.000*""senior"" + 0.000*""think""'), (5, '0.995*""like"" + 0.002*""senior"" + 0.001*""people"" + 0.001*""centre"" + 0.001*""come"" + 0.001*""time"" + 0.001*""kind"" + 0.001*""think"" + 0.001*""know""'), (6, '0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (7, '0.589*""senior"" + 0.160*""know"" + 0.120*""people"" + 0.078*""like"" + 0.030*""think"" + 0.022*""kind"" + 0.000*""come"" + 0.000*""time"" + 0.000*""centre""')]",0.31962983153555913,-0.19820634111757968
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,12,"[(0, '0.638*""know"" + 0.176*""time"" + 0.114*""come"" + 0.070*""people"" + 0.000*""senior"" + 0.000*""centre"" + 0.000*""think"" + 0.000*""like"" + 0.000*""kind""'), (1, '0.115*""come"" + 0.114*""know"" + 0.112*""senior"" + 0.111*""time"" + 0.110*""think"" + 0.110*""kind"" + 0.110*""centre"" + 0.109*""people"" + 0.109*""like""'), (2, '0.442*""think"" + 0.294*""kind"" + 0.262*""senior"" + 0.000*""people"" + 0.000*""like"" + 0.000*""know"" + 0.000*""come"" + 0.000*""centre"" + 0.000*""time""'), (3, '0.996*""come"" + 0.001*""time"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""know"" + 0.001*""like"" + 0.001*""kind"" + 0.001*""people""'), (4, '0.427*""senior"" + 0.279*""kind"" + 0.153*""know"" + 0.138*""like"" + 0.001*""centre"" + 0.001*""come"" + 0.001*""think"" + 0.001*""people"" + 0.001*""time""'), (5, '0.990*""like"" + 0.006*""senior"" + 0.001*""people"" + 0.000*""time"" + 0.000*""centre"" + 0.000*""think"" + 0.000*""come"" + 0.000*""know"" + 0.000*""kind""'), (6, '0.872*""time"" + 0.120*""kind"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know"" + 0.001*""like"" + 0.001*""people""'), (7, '0.441*""people"" + 0.373*""senior"" + 0.099*""think"" + 0.086*""know"" + 0.000*""time"" + 0.000*""centre"" + 0.000*""come"" + 0.000*""kind"" + 0.000*""like""'), (8, '0.808*""senior"" + 0.106*""know"" + 0.042*""time"" + 0.042*""centre"" + 0.000*""like"" + 0.000*""people"" + 0.000*""think"" + 0.000*""come"" + 0.000*""kind""'), (9, '0.115*""come"" + 0.115*""people"" + 0.113*""senior"" + 0.111*""like"" + 0.111*""think"" + 0.111*""know"" + 0.108*""centre"" + 0.108*""kind"" + 0.108*""time""'), (10, '0.666*""time"" + 0.327*""people"" + 0.001*""like"" + 0.001*""kind"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know""'), (11, '0.698*""centre"" + 0.299*""senior"" + 0.000*""people"" + 0.000*""like"" + 0.000*""come"" + 0.000*""think"" + 0.000*""know"" + 0.000*""kind"" + 0.000*""time""')]",0.3196298315355591,-0.1982063411175797
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,10,"[(0, '0.994*""time"" + 0.001*""come"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""people"" + 0.001*""kind"" + 0.001*""centre"" + 0.001*""know"" + 0.001*""like""'), (1, '0.423*""time"" + 0.316*""people"" + 0.106*""think"" + 0.099*""know"" + 0.053*""kind"" + 0.001*""come"" + 0.001*""senior"" + 0.001*""like"" + 0.001*""centre""'), (2, '0.320*""senior"" + 0.272*""kind"" + 0.203*""think"" + 0.102*""centre"" + 0.062*""people"" + 0.040*""like"" + 0.001*""know"" + 0.000*""come"" + 0.000*""time""'), (3, '0.111*""centre"" + 0.111*""know"" + 0.111*""senior"" + 0.111*""like"" + 0.111*""people"" + 0.111*""time"" + 0.111*""think"" + 0.111*""come"" + 0.111*""kind""'), (4, '0.114*""come"" + 0.112*""know"" + 0.112*""senior"" + 0.111*""centre"" + 0.111*""kind"" + 0.111*""think"" + 0.110*""time"" + 0.110*""like"" + 0.110*""people""'), (5, '0.797*""like"" + 0.080*""come"" + 0.080*""people"" + 0.040*""think"" + 0.001*""senior"" + 0.000*""centre"" + 0.000*""know"" + 0.000*""kind"" + 0.000*""time""'), (6, '0.876*""know"" + 0.121*""come"" + 0.000*""centre"" + 0.000*""senior"" + 0.000*""think"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (7, '0.909*""senior"" + 0.089*""know"" + 0.000*""time"" + 0.000*""centre"" + 0.000*""people"" + 0.000*""think"" + 0.000*""come"" + 0.000*""like"" + 0.000*""kind""'), (8, '0.669*""centre"" + 0.288*""senior"" + 0.040*""people"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""time"" + 0.000*""come"" + 0.000*""think"" + 0.000*""know""'), (9, '0.587*""come"" + 0.160*""senior"" + 0.124*""people"" + 0.050*""think"" + 0.046*""know"" + 0.033*""like"" + 0.000*""centre"" + 0.000*""kind"" + 0.000*""time""')]",0.31962983153555913,-0.19820634111757968
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,14,"[(0, '0.825*""senior"" + 0.173*""know"" + 0.000*""think"" + 0.000*""come"" + 0.000*""centre"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (1, '0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""time"" + 0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""people""'), (2, '0.990*""kind"" + 0.001*""senior"" + 0.001*""like"" + 0.001*""know"" + 0.001*""people"" + 0.001*""think"" + 0.001*""centre"" + 0.001*""come"" + 0.001*""time""'), (3, '0.991*""come"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""know"" + 0.001*""like"" + 0.001*""kind"" + 0.001*""people"" + 0.001*""time""'), (4, '0.451*""know"" + 0.273*""come"" + 0.112*""senior"" + 0.046*""think"" + 0.046*""kind"" + 0.042*""time"" + 0.028*""centre"" + 0.000*""people"" + 0.000*""like""'), (5, '0.996*""like"" + 0.001*""senior"" + 0.001*""centre"" + 0.001*""people"" + 0.001*""come"" + 0.001*""time"" + 0.001*""think"" + 0.001*""know"" + 0.001*""kind""'), (6, '0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (7, '0.478*""senior"" + 0.240*""people"" + 0.198*""like"" + 0.080*""know"" + 0.001*""think"" + 0.001*""time"" + 0.001*""kind"" + 0.001*""centre"" + 0.001*""come""'), (8, '0.288*""senior"" + 0.258*""people"" + 0.192*""centre"" + 0.172*""think"" + 0.087*""kind"" + 0.001*""time"" + 0.001*""know"" + 0.001*""come"" + 0.001*""like""'), (9, '0.271*""come"" + 0.271*""people"" + 0.181*""senior"" + 0.091*""know"" + 0.091*""think"" + 0.091*""like"" + 0.001*""time"" + 0.001*""kind"" + 0.001*""centre""'), (10, '0.584*""think"" + 0.188*""senior"" + 0.147*""kind"" + 0.078*""come"" + 0.001*""centre"" + 0.001*""know"" + 0.001*""like"" + 0.001*""people"" + 0.001*""time""'), (11, '0.707*""centre"" + 0.291*""senior"" + 0.000*""think"" + 0.000*""come"" + 0.000*""know"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (12, '0.114*""senior"" + 0.112*""kind"" + 0.111*""like"" + 0.111*""centre"" + 0.111*""time"" + 0.110*""think"" + 0.110*""come"" + 0.110*""know"" + 0.110*""people""'), (13, '0.594*""time"" + 0.214*""people"" + 0.072*""kind"" + 0.071*""think"" + 0.048*""know"" + 0.000*""like"" + 0.000*""senior"" + 0.000*""centre"" + 0.000*""come""')]",0.3196298315355591,-0.1982063411175797
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,16,"[(0, '0.111*""like"" + 0.111*""know"" + 0.111*""senior"" + 0.111*""centre"" + 0.111*""think"" + 0.111*""come"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (1, '0.201*""come"" + 0.170*""know"" + 0.129*""senior"" + 0.099*""time"" + 0.094*""think"" + 0.094*""kind"" + 0.090*""centre"" + 0.063*""people"" + 0.059*""like""'), (2, '0.412*""senior"" + 0.328*""kind"" + 0.124*""like"" + 0.050*""know"" + 0.043*""centre"" + 0.042*""people"" + 0.000*""think"" + 0.000*""come"" + 0.000*""time""'), (3, '0.996*""know"" + 0.000*""centre"" + 0.000*""senior"" + 0.000*""think"" + 0.000*""come"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (4, '0.860*""senior"" + 0.092*""know"" + 0.045*""come"" + 0.001*""centre"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""time"" + 0.000*""think"" + 0.000*""people""'), (5, '0.345*""like"" + 0.328*""people"" + 0.322*""senior"" + 0.001*""centre"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know"" + 0.001*""kind"" + 0.001*""time""'), (6, '0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (7, '0.241*""people"" + 0.236*""senior"" + 0.234*""time"" + 0.123*""think"" + 0.122*""know"" + 0.011*""kind"" + 0.011*""centre"" + 0.011*""come"" + 0.011*""like""'), (8, '0.711*""centre"" + 0.286*""senior"" + 0.000*""think"" + 0.000*""come"" + 0.000*""know"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (9, '0.717*""come"" + 0.104*""senior"" + 0.075*""people"" + 0.052*""know"" + 0.046*""think"" + 0.005*""like"" + 0.000*""kind"" + 0.000*""centre"" + 0.000*""time""'), (10, '0.111*""like"" + 0.111*""centre"" + 0.111*""kind"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""people"" + 0.111*""time""'), (11, '0.449*""centre"" + 0.338*""people"" + 0.207*""senior"" + 0.001*""like"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know"" + 0.001*""kind"" + 0.001*""time""'), (12, '0.421*""senior"" + 0.250*""like"" + 0.168*""people"" + 0.027*""centre"" + 0.027*""think"" + 0.027*""come"" + 0.027*""know"" + 0.027*""kind"" + 0.027*""time""'), (13, '0.719*""time"" + 0.209*""people"" + 0.070*""kind"" + 0.000*""senior"" + 0.000*""know"" + 0.000*""centre"" + 0.000*""come"" + 0.000*""think"" + 0.000*""like""'), (14, '0.423*""senior"" + 0.411*""think"" + 0.163*""kind"" + 0.002*""come"" + 0.000*""centre"" + 0.000*""know"" + 0.000*""like"" + 0.000*""people"" + 0.000*""time""'), (15, '0.838*""like"" + 0.105*""come"" + 0.053*""think"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""know"" + 0.001*""kind"" + 0.001*""people"" + 0.001*""time""')]",0.31962983153555913,-0.19820634111757968
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,20,"[(0, '0.998*""senior"" + 0.000*""centre"" + 0.000*""think"" + 0.000*""come"" + 0.000*""know"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (1, '0.900*""know"" + 0.098*""come"" + 0.000*""centre"" + 0.000*""senior"" + 0.000*""think"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (2, '0.113*""senior"" + 0.112*""centre"" + 0.112*""think"" + 0.112*""people"" + 0.111*""kind"" + 0.110*""come"" + 0.110*""know"" + 0.110*""like"" + 0.110*""time""'), (3, '0.111*""centre"" + 0.111*""senior"" + 0.111*""people"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""time""'), (4, '0.112*""come"" + 0.112*""know"" + 0.111*""senior"" + 0.111*""time"" + 0.111*""think"" + 0.111*""kind"" + 0.111*""centre"" + 0.110*""people"" + 0.110*""like""'), (5, '0.997*""like"" + 0.000*""senior"" + 0.000*""centre"" + 0.000*""come"" + 0.000*""think"" + 0.000*""know"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (6, '0.990*""kind"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know"" + 0.001*""like"" + 0.001*""people"" + 0.001*""time""'), (7, '0.118*""senior"" + 0.115*""time"" + 0.115*""people"" + 0.113*""know"" + 0.111*""think"" + 0.107*""come"" + 0.107*""centre"" + 0.107*""like"" + 0.107*""kind""'), (8, '0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (9, '0.996*""come"" + 0.000*""centre"" + 0.000*""senior"" + 0.000*""think"" + 0.000*""know"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (10, '0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (11, '0.187*""centre"" + 0.153*""like"" + 0.117*""senior"" + 0.090*""think"" + 0.090*""come"" + 0.090*""know"" + 0.090*""kind"" + 0.090*""people"" + 0.090*""time""'), (12, '0.996*""centre"" + 0.000*""time"" + 0.000*""senior"" + 0.000*""think"" + 0.000*""come"" + 0.000*""know"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people""'), (13, '0.645*""time"" + 0.137*""kind"" + 0.083*""think"" + 0.081*""people"" + 0.053*""know"" + 0.000*""senior"" + 0.000*""come"" + 0.000*""like"" + 0.000*""centre""'), (14, '0.562*""think"" + 0.274*""senior"" + 0.162*""kind"" + 0.000*""come"" + 0.000*""centre"" + 0.000*""know"" + 0.000*""like"" + 0.000*""people"" + 0.000*""time""'), (15, '0.113*""know"" + 0.112*""like"" + 0.111*""time"" + 0.111*""come"" + 0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""kind"" + 0.111*""people""'), (16, '0.111*""centre"" + 0.111*""know"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (17, '0.111*""senior"" + 0.111*""like"" + 0.111*""think"" + 0.111*""centre"" + 0.111*""know"" + 0.111*""come"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (18, '0.734*""people"" + 0.262*""time"" + 0.001*""centre"" + 0.001*""kind"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know"" + 0.001*""like""'), (19, '0.116*""people"" + 0.113*""senior"" + 0.111*""like"" + 0.111*""know"" + 0.111*""think"" + 0.111*""come"" + 0.109*""kind"" + 0.109*""centre"" + 0.109*""time""')]",0.3196298315355592,-0.1982063411175797
0,LDA,Compiled Data Challenges - SAC Staff,0.01,0.01,18,"[(0, '0.511*""people"" + 0.481*""time"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know"" + 0.001*""like"" + 0.001*""kind""'), (1, '0.377*""know"" + 0.267*""come"" + 0.113*""time"" + 0.106*""senior"" + 0.054*""think"" + 0.052*""kind"" + 0.029*""people"" + 0.000*""like"" + 0.000*""centre""'), (2, '0.997*""senior"" + 0.000*""think"" + 0.000*""kind"" + 0.000*""like"" + 0.000*""centre"" + 0.000*""time"" + 0.000*""know"" + 0.000*""come"" + 0.000*""people""'), (3, '0.111*""people"" + 0.111*""time"" + 0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind""'), (4, '0.668*""centre"" + 0.329*""senior"" + 0.000*""know"" + 0.000*""think"" + 0.000*""come"" + 0.000*""like"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (5, '0.996*""like"" + 0.000*""senior"" + 0.000*""centre"" + 0.000*""come"" + 0.000*""think"" + 0.000*""know"" + 0.000*""kind"" + 0.000*""people"" + 0.000*""time""'), (6, '0.111*""centre"" + 0.111*""senior"" + 0.111*""think"" + 0.111*""come"" + 0.111*""know"" + 0.111*""like"" + 0.111*""kind"" + 0.111*""people"" + 0.111*""time""'), (7, '0.428*""senior"" + 0.424*""know"" + 0.145*""think"" + 0.001*""come"" + 0.001*""time"" + 0.001*""centre"" + 0.001*""people"" + 0.001*""like"" + 0.001*""kind""'), (8, '0.552*""people"" + 0.443*""senior"" + 0.001*""centre"" + 0.001*""like"" + 0.001*""think"" + 0.001*""come"" + 0.001*""know"" + 0.001*""kind"" + 0.001*""time""'), (9, '0.123*""come"" + 0.121*""people"" + 0.116*""senior"" + 0.110*""think"" + 0.110*""know"" + 0.110*""like"" + 0.104*""time"" + 0.104*""centre"" + 0.104*""kind""'), (10, '0.111*""senior"" + 0.111*""people"" + 0.111*""time"" + 0.111*""think"" + 0.111*""know"" + 0.111*""centre"" + 0.111*""come"" + 0.111*""like"" + 0.111*""kind""'), (11, '0.662*""kind"" + 0.327*""centre"" + 0.002*""senior"" + 0.002*""think"" + 0.002*""come"" + 0.002*""know"" + 0.002*""like"" + 0.002*""people"" + 0.002*""time""'), (12, '0.111*""senior"" + 0.111*""centre"" + 0.111*""come"" + 0.111*""like"" + 0.111*""know"" + 0.111*""kind"" + 0.111*""time"" + 0.111*""think"" + 0.111*""people""'), (13, '0.699*""time"" + 0.120*""kind"" + 0.062*""know"" + 0.059*""think"" + 0.058*""people"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""come"" + 0.001*""like""'), (14, '0.601*""think"" + 0.203*""senior"" + 0.192*""kind"" + 0.001*""come"" + 0.001*""like"" + 0.001*""people"" + 0.001*""centre"" + 0.001*""know"" + 0.001*""time""'), (15, '0.994*""come"" + 0.001*""like"" + 0.001*""centre"" + 0.001*""senior"" + 0.001*""think"" + 0.001*""know"" + 0.001*""kind"" + 0.001*""people"" + 0.001*""time""'), (16, '0.782*""centre"" + 0.206*""know"" + 0.002*""senior"" + 0.002*""think"" + 0.002*""time"" + 0.002*""come"" + 0.002*""like"" + 0.002*""kind"" + 0.002*""people""'), (17, '0.375*""senior"" + 0.246*""kind"" + 0.190*""know"" + 0.125*""like"" + 0.061*""people"" + 0.001*""centre"" + 0.001*""think"" + 0.001*""come"" + 0.001*""time""')]",0.3196298315355592,-0.1982063411175797
